,lemma,frequency
3006,учет,4.3967567567567585
3007,многолетний,3.155500000000001
3008,воздействие,4.010672268907564
3009,дружественный,2.981428571428571
3010,агрессивный,3.125294117647059
3011,фактор,4.0890604026845665
3012,включать,3.893647058823531
3013,интерактивный,2.675
3014,регулирование,3.859433962264152
3015,клеточный,2.717083333333333
3016,совокупность,3.7575000000000003
3017,прочность,3.537777777777777
3018,протяжение,4.810000000000001
3019,цикл,3.8436363636363637
3020,адаптивность,1.7433333333333334
3021,формообразование,1.3025000000000002
3022,приводить,4.230328947368424
3023,структура,4.368315018315018
3024,недоступный,2.787692307692308
3025,взаимодействовать,2.767894736842105
3026,окружать,3.8883495145631097
3027,приспосабливаться,2.6814285714285715
3028,изменять,3.435000000000001
3029,свойство,4.0297619047619015
3030,приспособляемость,1.58
3031,многочисленный,4.177666666666669
3032,сенсор,2.5300000000000002
3033,измерять,2.787999999999999
3034,нагрузка,3.780000000000001
3035,отдельный,4.382355769230755
3036,автоматически,4.300000000000001
3037,давление,4.309333333333337
3038,шина,3.4063636363636363
3039,разработчик,3.7758208955223886
3040,перспектива,4.056615384615381
3041,завораживать,2.216666666666667
3042,идеальный,3.6262499999999998
3043,самостоятельно,4.569999999999995
3044,совершенствовать,2.7855555555555553
3045,собственный,4.4388679245282985
3046,менять,3.915378787878785
3047,разнообразный,3.560181818181816
3048,добавлять,3.4406666666666674
3049,недоставать,2.8100000000000005
3050,определенный,3.993693181818183
3051,химический,3.752461538461536
3052,состав,4.886401869158878
3053,хватить,4.537916666666667
3054,наблюдательность,2.24
3055,открытие,4.295853658536592
3056,благодаря,5.190000000000011
3057,совместный,3.8893333333333318
3058,биолог,2.828235294117648
3059,генетик,2.4859999999999998
3060,продажа,4.384436619718307
3061,сша,5.7800000000000225
3062,стадия,4.044242424242425
3063,скелет,3.296153846153847
3064,глубоководный,2.8375000000000004
3065,губка,2.7079999999999997
3066,род,4.919172932330829
3067,euplectellas,0.0
3068,строить,4.061912350597617
3069,высококачественный,2.3725
3070,оптоволокно,2.063333333333333
3071,концентрироваться,2.594375
3072,исследователь,4.017359999999998
3073,bell,3.07
3074,labs,2.83
3075,обнаружить,4.06130177514793
3076,тест,3.933387096774192
3077,20-сантиметровый,2.03
3078,пропускать,3.2125
3079,цифровой,3.4441666666666664
3080,сигнал,4.066046511627905
3081,плохо,5.130630630630631
3082,коммуникационный,2.744
3083,прочный,3.005333333333333
3084,органический,3.27659090909091
3085,оболочка,3.268
3086,удивить,3.3440909090909083
3087,формирование,4.265047619047618
3088,нуль,3.888085106382981
3089,градус,4.010465116279067
3090,цельсий,2.86
3091,lucent,2.22
3092,высокотемпературный,2.2766666666666664
3093,обработка,4.116352941176473
3094,увеличение,4.4398734177215236
3095,длина,4.155084745762713
3096,морской,4.171774193548386
3097,превышать,3.777910447761192
3098,15,6.904766355140213
3099,сантиметр,4.357428571428571
3100,сообщать,4.302636363636357
3101,базироваться,2.6438461538461535
3102,октябрь,5.012736842105267
3103,исследовательский,3.427910447761195
3104,xerox,2.57
3105,копир,1.36
3106,принтер,2.653333333333333
3107,печатный,3.3360714285714272
3108,отсутствовать,4.056829268292682
3109,подвижной,3.2633333333333336
3110,144,6.63
3111,набор,4.261690140845071
3112,сопло,2.572
3113,оснастить,2.9031999999999996
3114,воздушный,3.858823529411766
3115,независимо,4.459999999999998
3116,команда,4.85692307692308
3117,центральный,4.2983703703703755
3118,способствовать,3.827448979591839
3119,выполнение,4.308281249999998
3120,продвижение,3.8658823529411763
3121,удешевить,2.54
3122,производство,4.78749999999998
3123,направить,3.878692307692305
3124,32,6.950000000000002
3125,оптический,3.107391304347826
3126,микроконтроллер,1.93
3127,17,6.949999999999995
3128,шестиногий,0.525
3129,робот,3.7353787878787807
3130,гексапод,0.0
3131,стэнфордский,1.41
3132,университет,4.335300000000015
3133,скорость,4.587352941176476
3134,55,6.950000000000002
3135,весьма,5.11999999999999
3136,популярный,3.8026732673267327
3137,зрение,4.963974895397489
3138,максимально,4.379999999999997
3139,исходить,3.8163157894736814
3140,функционировать,3.2459259259259263
3141,домашний,4.039687500000003
3142,интерьер,3.2399999999999998
3143,лестница,3.858703703703705
3144,специфический,3.0615384615384618
3145,минимум,4.387590361445777
3146,соответствовать,4.057129629629627
3147,принцип,4.327093425605524
3148,передвижение,3.6913333333333336
3149,прочий,4.153678160919542
3150,прямоходящий,1.49
3151,двуногий,1.89
3152,продвинуться,3.0330769230769232
3153,экспериментировать,2.3006666666666664
3154,таракан,2.9314285714285715
3155,25,6.950000000000008
3156,январь,5.0473170731707295
3157,2000,6.669999999999997
3158,преодолевать,2.9343999999999992
3159,стэнфорд,0.82
3160,одноногий,2.32
3161,монопод,1.25
3162,способный,4.059409282700411
3163,неустойчивый,2.4075
3164,перемещать,2.751875
3165,падение,4.210086206896546
3166,больший,4.690098039215692
3167,проводить,4.196268115942026
3168,ходьба,3.204285714285714
3169,вставать,3.590882352941176
3170,дизайнер,3.177142857142857
3171,существо,3.9922580645161307
3172,производитель,3.952678571428571
3173,прохладительный,2.2
3174,напиток,3.8057142857142856
3175,упаковка,3.56
3176,продукция,4.647258064516137
3177,яблоня,2.92
3178,яблоко,3.6314285714285717
3179,97,6.95
3180,упаковать,2.06
3181,древесный,2.883333333333333
3182,картон,3.1550000000000002
3183,съедобный,2.1100000000000003
3184,кожура,2.53
3185,аппетитный,1.54
3186,привлечь,3.746811594202902
3187,съедать,2.48
3188,фрукт,3.6861904761904762
3189,распространять,3.2666666666666657
3190,зерно,3.9043243243243237
3191,эйфелев,2.92
3192,напоминать,3.6485858585858586
3193,костный,2.8745454545454536
3194,головка,3.57
3195,бедренный,2.676
3196,сталкиваться,3.395199999999998
3197,некий,3.6947863247863255
3198,база,4.497150537634406
3199,неограниченный,2.7700000000000005
3200,принадлежать,4.104942528735637
3201,растение,4.224821428571425
3202,густав,3.482
3203,эйфель,1.6400000000000001
3204,1889,6.67
3205,чертеж,3.1824999999999997
3206,ранний,3.9212068965517264
3207,инженерия,3.07
3208,швейцарский,3.215
3209,профессор,4.489840000000002
3210,анатомия,3.27
3211,херман,2.33
3212,фон,4.562500000000005
3213,мейер,2.7
3214,парижский,3.2811111111111106
3215,исследовать,3.0950000000000006
3216,изгибаться,1.8466666666666667
3217,входить,4.163018867924531
3218,сустав,3.17
3219,почему-то,5.770000000000001
3220,ломаться,2.5241666666666664
3221,геометрический,2.947857142857142
3222,документировать,0.7849999999999999
3223,1866,6.67
3224,карл,4.172
3225,кульман,1.42
3226,carl,2.14
3227,cullman,0.0
3228,подвести,3.449565217391304
3229,теоретический,3.309393939393941
3230,спустя,4.959999999999996
3231,распределение,3.7805555555555546
